census_year,block_id,property_id,base_property_id,building_address,clue_small_area,business_address,trading_name,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),30-32 Red Cape Lane MELBOURNE VIC 3000,Gong Cha,4512,Takeaway Food Services,Seats - Indoor,36,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),11 QV Square MELBOURNE VIC 3000,Papparich,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),200 Lonsdale Street MELBOURNE VIC 3000,Hakata Gensuke QV,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),29-31 QV Square MELBOURNE VIC 3000,Shophouse Kitcken,4511,Cafes and Restaurants,Seats - Outdoor,75,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),17-23 QV Square MELBOURNE VIC 3000,Grill'd (QV),4511,Cafes and Restaurants,Seats - Indoor,100,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),17-23 QV Square MELBOURNE VIC 3000,Grill'd (QV),4511,Cafes and Restaurants,Seats - Outdoor,27,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Shop QS001 1-7 QV Square MELBOURNE VIC 3000,Sushi Jiro QV,4511,Cafes and Restaurants,Seats - Indoor,60,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Part 1-3 QV Urban Market MELBOURNE VIC 3000,Uncle 8,4511,Cafes and Restaurants,Seats - Indoor,28,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),8-12 QV Urban Market MELBOURNE VIC 3000,Mr Teriyaki,4512,Takeaway Food Services,Seats - Indoor,8,144.96573,-37.81068,"{'lon': 144.96573, 'lat': -37.81068}"
2021,77,103608,103608,275-285 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),275-285 Exhibition Street MELBOURNE VIC 3000,Pepe's Italian & Liquor,4511,Cafes and Restaurants,Seats - Indoor,150,144.96891,-37.80938,"{'lon': 144.96891, 'lat': -37.80938}"
2021,77,105751,105751,166-170 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 168 Lonsdale Street MELBOURNE VIC 3000,Sulbing Dessert Bar,4511,Cafes and Restaurants,Seats - Indoor,35,144.96737,-37.81057,"{'lon': 144.96737, 'lat': -37.81057}"
2021,77,105751,105751,166-170 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 168 Lonsdale Street MELBOURNE VIC 3000,Sulbing Dessert Bar,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96737,-37.81057,"{'lon': 144.96737, 'lat': -37.81057}"
2021,77,106006,106006,109-115 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Restaurant 109-115 Little Lonsdale Street MELBOURNE VIC 3000,Sally's  Kitchen and wine bar,4511,Cafes and Restaurants,Seats - Indoor,60,144.9686,-37.80946,"{'lon': 144.9686, 'lat': -37.80946}"
2021,77,108573,108573,270 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 270 Russell Street MELBOURNE VIC 3000,Whisky and Alement,4520,"Pubs, Taverns and Bars",Seats - Indoor,45,144.96716,-37.81011,"{'lon': 144.96716, 'lat': -37.81011}"
2021,77,108575,108575,264-266 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),264-266 Russell Street MELBOURNE VIC 3000,Yu Lao Da Fish Hot Pot,4511,Cafes and Restaurants,Seats - Indoor,68,144.9672,-37.8102,"{'lon': 144.9672, 'lat': -37.8102}"
2021,78,103618,103618,242-284 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Shop 2A & 2B 242 Exhibition Street MELBOURNE VIC 3000,Bros Sushi,4511,Cafes and Restaurants,Seats - Indoor,12,144.96998,-37.80942,"{'lon': 144.96998, 'lat': -37.80942}"
2021,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Kiosk 50 Lonsdale Street MELBOURNE VIC 3000,Axil Coffee Roasters,4511,Cafes and Restaurants,Seats - Indoor,71,144.97073,-37.8092,"{'lon': 144.97073, 'lat': -37.8092}"
2021,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 16, 36 Lonsdale Street MELBOURNE VIC 3000",Degani At Madame Brussels Lane,4511,Cafes and Restaurants,Seats - Indoor,38,144.97073,-37.8092,"{'lon': 144.97073, 'lat': -37.8092}"
2021,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 8, 36 Lonsdale Street MELBOURNE VIC 3000",Shuji Sushi,4511,Cafes and Restaurants,Seats - Indoor,40,144.97073,-37.8092,"{'lon': 144.97073, 'lat': -37.8092}"
2021,81,106029,106029,536-548 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),536 Little Lonsdale Street MELBOURNE VIC 3000,All 4 U Cafe & Bar,4511,Cafes and Restaurants,Seats - Indoor,40,144.95324,-37.8136,"{'lon': 144.95324, 'lat': -37.8136}"
2021,82,105458,105458,Commonwealth Law Courts 295-307 William Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe 305 William Street MELBOURNE VIC 3000,Le Will Cafe,4511,Cafes and Restaurants,Seats - Outdoor,80,144.95589,-37.81251,"{'lon': 144.95589, 'lat': -37.81251}"
2021,82,105458,105458,Commonwealth Law Courts 295-307 William Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe 305 William Street MELBOURNE VIC 3000,Le Will Cafe,4511,Cafes and Restaurants,Seats - Indoor,100,144.95589,-37.81251,"{'lon': 144.95589, 'lat': -37.81251}"
2021,82,105459,105459,469-477 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Suite 2, Ground 469 La Trobe Street MELBOURNE VIC 3000",Frescatis Fine Foods,4511,Cafes and Restaurants,Seats - Indoor,90,144.9553,-37.81253,"{'lon': 144.9553, 'lat': -37.81253}"
2021,82,105460,105460,479-495 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground North Tower 485 La Trobe Street MELBOURNE VIC 3000,Atrium 485,4511,Cafes and Restaurants,Seats - Indoor,32,144.95492,-37.81271,"{'lon': 144.95492, 'lat': -37.81271}"
2021,82,106033,106033,470-472 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),472 Little Lonsdale Street MELBOURNE VIC 3000,The Workers Food Room,4511,Cafes and Restaurants,Seats - Indoor,38,144.9555,-37.81299,"{'lon': 144.9555, 'lat': -37.81299}"
2021,82,110107,110107,269-275 William Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 271 William Street MELBOURNE VIC 3000,Basil With Thyme,4511,Cafes and Restaurants,Seats - Indoor,90,144.95645,-37.81271,"{'lon': 144.95645, 'lat': -37.81271}"
2021,82,110108,110108,277-287 William Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 277 William Street MELBOURNE VIC 3000,Kings and Knaves Espresso,4512,Takeaway Food Services,Seats - Outdoor,15,144.95636,-37.81252,"{'lon': 144.95636, 'lat': -37.81252}"
2021,84,105454,105454,333-335 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 333 La Trobe Street MELBOURNE VIC 3000,Sam Spade,4512,Takeaway Food Services,Seats - Indoor,10,144.95964,-37.81107,"{'lon': 144.95964, 'lat': -37.81107}"
2021,84,650593,106044,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),280 Little Lonsdale Street MELBOURNE VIC 3000,Fuzhou's Kitchen,4511,Cafes and Restaurants,Seats - Indoor,68,144.96094,-37.81128,"{'lon': 144.96094, 'lat': -37.81128}"
2021,84,110968,110968,Elm Towers Apartments 306-320 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),320 Little Lonsdale Street MELBOURNE VIC 3000,Coco and Joe,4511,Cafes and Restaurants,Seats - Indoor,20,144.96028,-37.81158,"{'lon': 144.96028, 'lat': -37.81158}"
2021,84,516122,516122,30 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),30 Guildford Lane MELBOURNE VIC 3000,Cat Cafe Melbourne,4511,Cafes and Restaurants,Seats - Indoor,24,144.95987,-37.81123,"{'lon': 144.95987, 'lat': -37.81123}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 152A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",Chatime,4512,Takeaway Food Services,Seats - Indoor,24,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 233A, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",Nosh,4511,Cafes and Restaurants,Seats - Indoor,34,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Kiosk 15, Ground 300 Lonsdale Street MELBOURNE VIC 3000",STREAT,4512,Takeaway Food Services,Seats - Indoor,16,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 146, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",Lord of the Fries Melbourne Central,4512,Takeaway Food Services,Seats - Indoor,4,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 226, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",Rustica,4511,Cafes and Restaurants,Seats - Indoor,50,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 10, Ground 300 Lonsdale Street MELBOURNE VIC 3000",365 Food Store & Raw Taste Project,4512,Takeaway Food Services,Seats - Indoor,12,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 263, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",Mad Mex,4511,Cafes and Restaurants,Seats - Indoor,25,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 18, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",Sushi Sushi Central,4512,Takeaway Food Services,Seats - Indoor,28,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 209A, 300 Lonsdale Street MELBOURNE VIC 3000",Frozen by a Thousand Blessings,4511,Cafes and Restaurants,Seats - Outdoor,21,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 76, Ground 300 Lonsdale Street MELBOURNE VIC 3000",Suzi jiro,4511,Cafes and Restaurants,Seats - Outdoor,50,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),202 Little Lonsdale Street MELBOURNE VIC 3000,Diesel Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,124,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 303, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",Melbourne Central Lion Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 76, Ground 300 Lonsdale Street MELBOURNE VIC 3000",Suzi jiro,4511,Cafes and Restaurants,Seats - Indoor,150,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 209A, 300 Lonsdale Street MELBOURNE VIC 3000",Frozen by a Thousand Blessings,4511,Cafes and Restaurants,Seats - Indoor,8,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 226, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",Rustica,4511,Cafes and Restaurants,Seats - Outdoor,38,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 265K, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",Soul Origin,4512,Takeaway Food Services,Seats - Indoor,6,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 157, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",Unabara/Gyoza Gyoza,4511,Cafes and Restaurants,Seats - Outdoor,44,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 305, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",Strike Melbourne Central,9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,50,144.96284,-37.8109,"{'lon': 144.96284, 'lat': -37.8109}"
2021,85,105747,105747,272-282 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 272-282 Lonsdale Street MELBOURNE VIC 3000,Charming Spice,4511,Cafes and Restaurants,Seats - Indoor,200,144.964,-37.81153,"{'lon': 144.964, 'lat': -37.81153}"
2021,85,109303,109303,289-299 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 293 Swanston Street MELBOURNE VIC 3000,Guzman Y Gomez Swanston Street,4511,Cafes and Restaurants,Seats - Outdoor,32,144.96426,-37.81123,"{'lon': 144.96426, 'lat': -37.81123}"
2021,85,109307,109307,313-315 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),313-315 Swanston Street MELBOURNE VIC 3000,D House Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96411,-37.81089,"{'lon': 144.96411, 'lat': -37.81089}"
2021,85,109309,109309,319-323 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),265 Little Lonsdale Street MELBOURNE VIC 3000,One Zo,4512,Takeaway Food Services,Seats - Indoor,10,144.96405,-37.81077,"{'lon': 144.96405, 'lat': -37.81077}"
2021,85,109309,109309,319-323 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 101, Level 1 267 Little Lonsdale Street MELBOURNE VIC 3000",Wonder Bowl,4511,Cafes and Restaurants,Seats - Indoor,80,144.96405,-37.81077,"{'lon': 144.96405, 'lat': -37.81077}"
2021,85,109311,109311,335-347 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 3, Ground 335-347 Swanston Street MELBOURNE VIC 3000",Tealive,4512,Takeaway Food Services,Seats - Indoor,22,144.96375,-37.81036,"{'lon': 144.96375, 'lat': -37.81036}"
2021,86,109388,109388,State Library of Victoria 304-328 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Shop 304-328 Swanston Street MELBOURNE VIC 3000,Mr Tulk Cafe,4511,Cafes and Restaurants,Seats - Outdoor,70,144.9653,-37.80977,"{'lon': 144.9653, 'lat': -37.80977}"
2021,86,109388,109388,State Library of Victoria 304-328 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Part Level 1 285-321 Russell Street MELBOURNE VIC 3000,Guild,4511,Cafes and Restaurants,Seats - Indoor,60,144.9653,-37.80977,"{'lon': 144.9653, 'lat': -37.80977}"
2021,86,109388,109388,State Library of Victoria 304-328 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 176 Little Lonsdale Street MELBOURNE VIC 3000,The Moat Bar & Cafe,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9653,-37.80977,"{'lon': 144.9653, 'lat': -37.80977}"
2021,86,109388,109388,State Library of Victoria 304-328 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Shop 304-328 Swanston Street MELBOURNE VIC 3000,Mr Tulk Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.9653,-37.80977,"{'lon': 144.9653, 'lat': -37.80977}"
2021,87,101028,101028,10-14 Bennetts Lane MELBOURNE VIC 3000,Melbourne (CBD),10-14 Bennetts Lane MELBOURNE VIC 3000,Fraser Place Melbourne,4400,Accommodation,Seats - Indoor,46,144.96792,-37.80905,"{'lon': 144.96792, 'lat': -37.80905}"
2021,87,103613,103613,309 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),309 Exhibition Street MELBOURNE VIC 3000,65 Degrees,4511,Cafes and Restaurants,Seats - Indoor,22,144.96873,-37.80874,"{'lon': 144.96873, 'lat': -37.80874}"
2021,87,103631,103631,Fraser Place Melbourne 17-19 Exploration Lane MELBOURNE VIC 3000,Melbourne (CBD),Part 17-19 Exploration Lane MELBOURNE VIC 3000,Fraser Place Melbourne,4400,Accommodation,Seats - Indoor,16,144.96808,-37.80895,"{'lon': 144.96808, 'lat': -37.80895}"
2021,87,105439,105439,313-329 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 5, 321 Exhibition Street MELBOURNE VIC 3000",Global Kitchen Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.96846,-37.80864,"{'lon': 144.96846, 'lat': -37.80864}"
2021,87,106056,106056,EastEnd Apartments 2-14 Exploration Lane MELBOURNE VIC 3000,Melbourne (CBD),110 Little Lonsdale Street MELBOURNE VIC 3000,The League Of Honest Coffee,4511,Cafes and Restaurants,Seats - Indoor,60,144.96845,-37.80914,"{'lon': 144.96845, 'lat': -37.80914}"
2021,87,106057,106057,106 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 106 Little Lonsdale Street MELBOURNE VIC 3000,Troika Bar,4520,"Pubs, Taverns and Bars",Seats - Outdoor,8,144.96859,-37.80915,"{'lon': 144.96859, 'lat': -37.80915}"
2021,87,108567,108567,300 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 300 Russell Street MELBOURNE VIC 3000,Jankara Karaoke,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,144.96691,-37.80952,"{'lon': 144.96691, 'lat': -37.80952}"
2021,87,108568,108568,296-298 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),296-298 Russell Street MELBOURNE VIC 3000,Shu Grill Bar,4511,Cafes and Restaurants,Seats - Indoor,30,144.96693,-37.80957,"{'lon': 144.96693, 'lat': -37.80957}"
2021,87,707517,707517,303-307 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),305-307 Exhibition Street MELBOURNE VIC 3000,B & B' Guette Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96877,-37.80881,"{'lon': 144.96877, 'lat': -37.80881}"
2021,88,110858,108992,The Focal 299 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),285 Spring Street MELBOURNE VIC 3000,Lost Angel Bar & Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,70,144.97102,-37.80817,"{'lon': 144.97102, 'lat': -37.80817}"
2021,93,573454,565462,Wills Tower 28 Wills Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 101, Level 1 28 Wills Street MELBOURNE VIC 3000",Little Chef,4511,Cafes and Restaurants,Seats - Indoor,36,144.95723,-37.81068,"{'lon': 144.95723, 'lat': -37.81068}"
2021,94,103216,103216,284-294 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),379 Elizabeth Street MELBOURNE VIC 3000,Lanzhou Beef Noodle Bar,4511,Cafes and Restaurants,Seats - Indoor,65,144.96085,-37.81001,"{'lon': 144.96085, 'lat': -37.81001}"
2021,94,103216,103216,284-294 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),369 Elizabeth Street MELBOURNE VIC 3000,Smile Bread,4129,Other Specialised Food Retailing,Seats - Indoor,10,144.96085,-37.81001,"{'lon': 144.96085, 'lat': -37.81001}"
2021,94,105480,105480,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 360 La Trobe Street MELBOURNE VIC 3000,Shuxiang Hot Pot,4511,Cafes and Restaurants,Seats - Indoor,33,144.95914,-37.81072,"{'lon': 144.95914, 'lat': -37.81072}"
2021,94,105481,105481,Centro Apartments 348-358 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Shop LwrGround 350 La Trobe Street MELBOURNE VIC 3000,The Basement Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.95928,-37.81068,"{'lon': 144.95928, 'lat': -37.81068}"
2021,94,105484,105484,296-310 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 300 La Trobe Street MELBOURNE VIC 3000,Klik Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,144.96037,-37.80998,"{'lon': 144.96037, 'lat': -37.80998}"
2021,94,108089,108089,346-362 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 350 Queen Street MELBOURNE VIC 3000,Cherry Lane Fine Foods,4511,Cafes and Restaurants,Seats - Indoor,42,144.95908,-37.81042,"{'lon': 144.95908, 'lat': -37.81042}"
2021,95,103306,103306,382-384 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 382-384 Elizabeth Street MELBOURNE VIC 3000,Lanzhou Beef Noodle,4511,Cafes and Restaurants,Seats - Indoor,60,144.96145,-37.80977,"{'lon': 144.96145, 'lat': -37.80977}"
2021,95,103307,103307,380 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 380 Elizabeth Street MELBOURNE VIC 3000,Nando's,4511,Cafes and Restaurants,Seats - Indoor,58,144.96149,-37.80986,"{'lon': 144.96149, 'lat': -37.80986}"
2021,95,105985,105985,46 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 46 Little La Trobe Street MELBOURNE VIC 3000,Spice Up Hot Pot Dips,4512,Takeaway Food Services,Seats - Indoor,12,144.96225,-37.8093,"{'lon': 144.96225, 'lat': -37.8093}"
2021,95,105989,105989,22-32 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Part 22-32 Little La Trobe Street MELBOURNE VIC 3000,Little Charley,4511,Cafes and Restaurants,Seats - Indoor,40,144.96267,-37.80917,"{'lon': 144.96267, 'lat': -37.80917}"
2021,95,109313,109313,Scape Swanston 393-397 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),395A Swanston Street MELBOURNE VIC 3000,Dear Fry Day,4511,Cafes and Restaurants,Seats - Indoor,8,144.96325,-37.80928,"{'lon': 144.96325, 'lat': -37.80928}"
2021,95,109314,109314,401-405 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 401 Swanston Street MELBOURNE VIC 3000,KFC,4511,Cafes and Restaurants,Seats - Indoor,50,144.96322,-37.80904,"{'lon': 144.96322, 'lat': -37.80904}"
