,Unnamed: 0.1,Unnamed: 0,geometry,address,latitude,longitude
173,180,180,POINT (144.9403317 -37.8138849),"Rakaia Way, NewQuay, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.8138849,144.9403317
174,181,181,POINT (144.9879791 -37.8731861),"Wimbledon Avenue, Elwood, Melbourne, City of Port Phillip, Victoria, 3183, Australia",-37.8731861,144.9879791
175,182,182,POINT (144.9823241 -37.8732588),"Dickens Street, Elwood, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8732588,144.9823241
176,183,183,POINT (145.1270101 -37.9251284),"29, Browns Road, Clayton, Melbourne, City of Monash, Victoria, 3800, Australia",-37.9251284,145.1270101
177,184,184,POINT (145.3224925 -38.1222408),"Ossa Crescent, Pasadena, Clyde, Melbourne, City of Casey, Victoria, 3979, Australia",-38.1222408,145.3224925
178,185,185,POINT (144.9644748 -37.7346429),"Armstrong Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7346429,144.9644748
179,186,186,POINT (144.7731565 -37.769919),"Ballarat Road, Deer Park, Melbourne, City of Brimbank, Victoria, 3023, Australia",-37.769919,144.7731565
180,187,187,POINT (144.7036608 -37.621168),"Festival Street, Diggers Rest, Melbourne, City of Melton, Victoria, 3427, Australia",-37.621168,144.7036608
181,188,188,POINT (144.9471193241901 -37.818273399999995),"Victoria Point, 100, Harbour Esplanade, Yarra’s Edge, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.818273399999995,144.9471193241901
182,189,189,POINT (144.9471193241901 -37.818273399999995),"Victoria Point, 100, Harbour Esplanade, Yarra’s Edge, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.818273399999995,144.9471193241901
183,190,190,POINT (144.95079937477038 -37.8215492),"Village Docklands V1 Tower, 8, McCrae Street, Batman's Hill, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.8215492,144.95079937477038
184,191,191,POINT (144.9424288 -37.8205533),"888, Collins Street, Victoria Harbour, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.8205533,144.9424288
185,192,192,POINT (145.24086010709445 -37.98267225),"4, Leigh Court, Doveton, Melbourne, City of Casey, Victoria, 3177, Australia",-37.98267225,145.24086010709445
186,193,193,POINT (144.983103 -38.3387081),"Rainier Avenue, Dromana, Melbourne, Shire of Mornington Peninsula, Victoria, 3936, Australia",-38.3387081,144.983103
187,194,194,POINT (144.988843 -37.8867152),"Pine Avenue, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8867152,144.988843
188,195,195,POINT (144.9923128 -37.8823053),"Tennyson Street, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8823053,144.9923128
189,196,196,POINT (144.9885598 -37.8649926),"Inkerman Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8649926,144.9885598
190,197,197,POINT (144.6459417 -37.8364049),"Bendigo Drive, Riverdale Village, Tarneit, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8364049,144.6459417
191,198,198,POINT (144.8909717 -37.8116129),"Tongue Street, Yarraville, Melbourne, City of Maribyrnong, Victoria, 3013, Australia",-37.8116129,144.8909717
192,199,199,POINT (145.0340314 -37.9254963),"Coates Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia",-37.9254963,145.0340314
193,200,200,POINT (145.2819371 -38.0117137),"Anthony Court, Hallam, Melbourne, City of Casey, Victoria, 3803, Australia",-38.0117137,145.2819371
194,201,201,POINT (145.1888874 -37.9764559),"Hanna Street, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9764559,145.1888874
195,202,202,POINT (144.9441636228352 -37.83369355),"165, Station Street, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.83369355,144.9441636228352
196,203,203,POINT (144.9576584 -37.8266468),"Haig Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8266468,144.9576584
197,204,204,POINT (144.9965233 -37.8075318),"56, Nicholson Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8075318,144.9965233
198,205,205,POINT (145.0138185 -37.8116124),"Acacia Place, Abbotsford, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8116124,145.0138185
199,206,206,POINT (144.995012 -37.8002144),"BWS, 251, Johnston Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8002144,144.995012
200,207,207,POINT (144.94856010498586 -37.846930650000004),"168-174, Victoria Avenue, Albert Park, Melbourne, City of Port Phillip, Victoria, 3206, Australia",-37.846930650000004,144.94856010498586
201,208,208,POINT (144.9171895 -37.7547779),"Mount Alexander Road, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7547779,144.9171895
202,209,209,POINT (144.9746793 -37.716152),"McBryde Street, Fawkner, Melbourne, City of Merri-bek, Victoria, 3060, Australia",-37.716152,144.9746793
203,210,210,POINT (144.974334 -37.8019866),"King William Street, Fitzroy, Melbourne, City of Yarra, Victoria, 3065, Australia",-37.8019866,144.974334
204,211,211,POINT (144.9084497 -37.8001089),"Victoria Square Tower 3 (VS01), 8, Hallenstein Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia",-37.8001089,144.9084497
205,212,212,POINT (144.9065952 -37.8001343),"Tannery Walk, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia",-37.8001343,144.9065952
206,213,213,POINT (144.9053087 -37.798355),"Cowper Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia",-37.798355,144.9053087
207,214,214,POINT (145.1664942 -38.1463748),"Lucerne Crescent, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.1463748,145.1664942
208,215,215,POINT (145.1327979 -38.1532333),"Foot Street, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.1532333,145.1327979
209,216,216,POINT (145.1645871 -38.1426712),"Milford Crescent, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.1426712,145.1645871
210,217,217,POINT (145.0101608 -37.8806429),"Seymour Road, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8806429,145.0101608
211,218,218,POINT (144.9783607 -37.8817507),"Glen Huntly Road, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8817507,144.9783607
212,219,219,POINT (144.5827493 -37.6752989),"Brixton Place, Melton, Melbourne, City of Melton, Victoria, 3337, Australia",-37.6752989,144.5827493
213,220,220,POINT (145.002868 -37.8175232),"Griffiths Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8175232,145.002868
214,221,221,POINT (145.0062281 -37.82077),"Fraser Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.82077,145.0062281
215,222,222,POINT (145.002868 -37.8175232),"Griffiths Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8175232,145.002868
216,223,223,POINT (144.6572279 -37.8741792),"Latham Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8741792,144.6572279
217,224,224,POINT (144.7681767 -37.873393),"Skehan Boulevard, Altona Meadows, Melbourne, City of Hobsons Bay, Victoria, 3028, Australia",-37.873393,144.7681767
218,225,225,POINT (144.9003994 -37.7731784),"Woods Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7731784,144.9003994
219,226,226,POINT (145.0391791 -37.6514302),"Peppercorn Parade, Epping, Melbourne, City of Whittlesea, Victoria, 3076, Australia",-37.6514302,145.0391791
220,227,227,POINT (145.146129152215 -38.14667225),"Frankston East Primary School, 6A, Ashleigh Avenue, Karingal, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.14667225,145.146129152215
221,228,228,POINT (145.0693293 -37.8965157),"Gerald Street, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia",-37.8965157,145.0693293
222,229,229,POINT (144.878831 -37.7070485),"Broadmeadows Road, Tullamarine, Melbourne, City of Hume, Victoria, 3045, Australia",-37.7070485,144.878831
223,230,230,POINT (144.9290373 -37.7806046),"Kent Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7806046,144.9290373
224,232,232,POINT (144.9638512 -37.7553969),"Moreland Road, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7553969,144.9638512
225,233,233,POINT (145.0549143 -37.7031122),"48, Boadle Road, Bundoora, Melbourne, City of Darebin, Victoria, 3083, Australia",-37.7031122,145.0549143
226,234,234,POINT (145.0530376 -37.8863353),"Mimosa Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3145, Australia",-37.8863353,145.0530376
227,235,235,POINT (145.0610933 -37.8982233),"Woornack Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3163, Australia",-37.8982233,145.0610933
228,236,236,POINT (144.9472264 -37.7430052),"Rose Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7430052,144.9472264
229,237,237,POINT (144.9472264 -37.7430052),"Rose Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7430052,144.9472264
230,238,238,POINT (144.7597009 -37.7618165),"Tinto Close, Deer Park, Melbourne, City of Brimbank, Victoria, 3023, Australia",-37.7618165,144.7597009
231,239,239,POINT (144.925344 -37.7514398),"Pascoe Vale Road, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7514398,144.925344
232,240,240,POINT (144.9080178 -37.7582199),"Scott Street, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7582199,144.9080178
233,241,241,POINT (144.6455736 -37.9159745),"Natura Avenue, Riverwalk, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9159745,144.6455736
234,242,242,POINT (144.9653981 -37.6928974),"Birchwood Street, Fawkner, Melbourne, City of Merri-bek, Victoria, 3060, Australia",-37.6928974,144.9653981
235,244,244,POINT (144.7662522 -37.8870174),"Eagleview Place, Sanctuary Lakes, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8870174,144.7662522
236,245,245,POINT (144.93899266030868 -37.837460899999996),"204, Princes Street, Beacon Cove, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.837460899999996,144.93899266030868
237,246,246,POINT (145.0005503 -37.8108568),"Church Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8108568,145.0005503
238,247,247,POINT (144.9500220120891 -37.8301288),"Gravity Tower, 89, Gladstone Street, South Melbourne, Melbourne, City of Port Phillip, Victoria, 3205, Australia",-37.8301288,144.9500220120891
239,248,248,POINT (144.9931004 -37.8359474),"Yarra Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8359474,144.9931004
240,249,249,POINT (144.9913174 -37.8389465),"Toorak Road, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8389465,144.9913174
241,250,250,POINT (144.9844144 -37.8429813),"Pasley Street, South Yarra, Melbourne, City of Melbourne, Victoria, 3141, Australia",-37.8429813,144.9844144
242,251,251,POINT (144.9652507 -37.8230438),"Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8230438,144.9652507
243,252,252,POINT (145.0000366 -37.8000381),"Trenerry Crescent, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8000381,145.0000366
244,253,253,POINT (145.00927995896862 -37.810936),"The Parkhouse 631, 631, Victoria Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.810936,145.00927995896862
245,254,254,POINT (144.95334671566036 -37.84369965),"16, Moubray Lane, Albert Park, Melbourne, City of Port Phillip, Victoria, 3206, Australia",-37.84369965,144.95334671566036
246,255,255,POINT (144.95648433724682 -37.8374969),"1, Draper Street, Albert Park, Melbourne, City of Port Phillip, Victoria, 3205, Australia",-37.8374969,144.95648433724682
247,256,256,POINT (145.0205739 -37.8562349),"Kooyong Road, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.8562349,145.0205739
248,257,257,POINT (145.0129015 -37.8518168),"Evergreen Mews, Toorak Park, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.8518168,145.0129015
249,258,258,POINT (145.0470432 -37.9157704),"Balmoral Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia",-37.9157704,145.0470432
250,259,259,POINT (145.0041941 -37.8980471),"Spink Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.8980471,145.0041941
251,260,260,POINT (144.99382795 -37.901868025),"350, New Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.901868025,144.99382795
252,261,261,POINT (144.9921995 -37.8837346),"St Kilda Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.8837346,144.9921995
253,262,262,POINT (144.957294 -37.7642981),"Cliff Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7642981,144.957294
254,263,263,POINT (144.9492908 -37.7656263),"Pearson Street, Brunswick West, Melbourne, City of Merri-bek, Victoria, 3055, Australia",-37.7656263,144.9492908
255,264,264,POINT (144.9627694 -37.7731983),"Dods Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7731983,144.9627694
256,265,265,POINT (144.9441079 -37.7629717),"Melville Road, Brunswick West, Melbourne, City of Merri-bek, Victoria, 3055, Australia",-37.7629717,144.9441079
257,266,266,POINT (144.9817738 -37.8063066),"Gore Street, Fitzroy, Melbourne, City of Yarra, Victoria, 3065, Australia",-37.8063066,144.9817738
258,267,267,POINT (145.0018819 -37.841762),"Walter Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.841762,145.0018819
259,268,268,POINT (144.9340239 -37.7733898),"Myrnong Crescent, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7733898,144.9340239
260,269,269,POINT (145.3425556 -38.0695085),"Limousin Court, Berwick, Melbourne, City of Casey, Victoria, 3807, Australia",-38.0695085,145.3425556
261,270,270,POINT (144.9632159 -37.760734),"Sydney Road, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.760734,144.9632159
262,271,271,POINT (145.0719789 -37.6896218),"Ambrose Treacy Drive, Bundoora, Melbourne, City of Banyule, Victoria, 3083, Australia",-37.6896218,145.0719789
263,272,272,POINT (145.0713186 -37.6823227),"Chancellor Avenue, University Hill Precinct, Bundoora, Melbourne, City of Whittlesea, Victoria, 3082, Australia",-37.6823227,145.0713186
264,273,273,POINT (145.048798 -37.8902121),"Glen Huntly Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3145, Australia",-37.8902121,145.048798
265,274,274,POINT (144.9614112 -37.7530104),"Hall Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7530104,144.9614112
266,275,275,POINT (144.98484087830013 -37.8015771),"44, Bedford Street, Collingwood, Melbourne, City of Yarra, Victoria, 3066, Australia",-37.8015771,144.98484087830013
267,276,276,POINT (144.8967127 -37.5901591),"Mountleigh Circuit, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5901591,144.8967127
268,277,277,POINT (144.9033553 -37.5671879),"Merrica Court, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5671879,144.9033553
269,278,278,POINT (144.88590262642904 -37.78392085),"4, Merlyn Street, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.78392085,144.88590262642904
270,279,279,POINT (145.0950478 -37.7146798),"Elder Street, Greensborough, Melbourne, City of Banyule, Victoria, 3088, Australia",-37.7146798,145.0950478
271,280,280,POINT (145.063448 -37.7538639),"Darebin Street, Heidelberg, Melbourne, City of Banyule, Victoria, 3084, Australia",-37.7538639,145.063448
272,281,281,POINT (145.0716372 -37.7504079),"Quinn Street, Heidelberg, Melbourne, City of Banyule, Victoria, 3084, Australia",-37.7504079,145.0716372
273,282,282,POINT (144.6847654 -37.8837044),"Claremont Crescent, Woodville, Hoppers Crossing, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8837044,144.6847654
274,283,283,POINT (144.6889774 -37.8649857),"Cation Avenue, Mossfiel, Hoppers Crossing, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8649857,144.6889774
275,284,284,POINT (144.706566 -37.8678751),"Tudor Court, Hoppers Crossing, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8678751,144.706566
276,285,285,POINT (145.2042924 -37.9755476),"David Street, Dandenong, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9755476,145.2042924
277,286,286,POINT (144.7576837 -37.7535202),"Columbia Court, Deer Park, Melbourne, City of Brimbank, Victoria, 3023, Australia",-37.7535202,144.7576837
278,287,287,POINT (144.6970636 -37.6203451),"Lindbergh Boulevard, Diggers Rest, Melbourne, City of Melton, Victoria, 3427, Australia",-37.6203451,144.6970636
279,288,288,POINT (144.9471193241901 -37.818273399999995),"Victoria Point, 100, Harbour Esplanade, Yarra’s Edge, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.818273399999995,144.9471193241901
280,289,289,POINT (145.1104723 -37.6037562),"Woodridge Crescent, Vantage Point Estate, Doreen, Melbourne, City of Whittlesea, Victoria, 3754, Australia",-37.6037562,145.1104723
281,290,290,POINT (144.9774937 -38.3382284),"Canna Street, Dromana, Melbourne, Shire of Mornington Peninsula, Victoria, 3936, Australia",-38.3382284,144.9774937
282,291,291,POINT (144.9613806 -38.3347265),"McCulloch Street, Dromana, Melbourne, Shire of Mornington Peninsula, Victoria, 3936, Australia",-38.3347265,144.9613806
